EUVI-A filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 0 4
200 14
logT logNe 171 195 284 304
5.78391e+00 5.00000e+00 1.24325e+01 6.69671e+00 1.45482e+00 3.57961e+00
5.80150e+00 5.00000e+00 1.43803e+01 6.66098e+00 1.45824e+00 4.01038e+00
5.81909e+00 5.00000e+00 1.64732e+01 6.62834e+00 1.43537e+00 4.53780e+00
5.83668e+00 5.00000e+00 1.86941e+01 6.60923e+00 1.39350e+00 5.16029e+00
5.85427e+00 5.00000e+00 2.10312e+01 6.61526e+00 1.34095e+00 5.86541e+00
5.87185e+00 5.00000e+00 2.34653e+01 6.65902e+00 1.28506e+00 6.62689e+00
5.88944e+00 5.00000e+00 2.59736e+01 6.75527e+00 1.23194e+00 7.40134e+00
5.90703e+00 5.00000e+00 2.85191e+01 6.92192e+00 1.18681e+00 8.12247e+00
5.92462e+00 5.00000e+00 3.10510e+01 7.17098e+00 1.15109e+00 8.73122e+00
5.94221e+00 5.00000e+00 3.34992e+01 7.50496e+00 1.12232e+00 9.19817e+00
5.95979e+00 5.00000e+00 3.57729e+01 7.92952e+00 1.09829e+00 9.49836e+00
5.97738e+00 5.00000e+00 3.77649e+01 8.45582e+00 1.07713e+00 9.61058e+00
5.99497e+00 5.00000e+00 3.93447e+01 9.10001e+00 1.05720e+00 9.51780e+00
6.01256e+00 5.00000e+00 4.03751e+01 9.88416e+00 1.03724e+00 9.21619e+00
6.03015e+00 5.00000e+00 4.07872e+01 1.08231e+01 1.01819e+00 8.76761e+00
6.04773e+00 5.00000e+00 4.05612e+01 1.19258e+01 1.00214e+00 8.26054e+00
6.06532e+00 5.00000e+00 3.96878e+01 1.32044e+01 9.91130e-01 7.76703e+00
6.08291e+00 5.00000e+00 3.81702e+01 1.46691e+01 9.87343e-01 7.34450e+00
6.10050e+00 5.00000e+00 3.60288e+01 1.63292e+01 9.93259e-01 7.03936e+00
6.11809e+00 5.00000e+00 3.33082e+01 1.81863e+01 1.01249e+00 6.87716e+00
6.13567e+00 5.00000e+00 3.00914e+01 2.02118e+01 1.05172e+00 6.82466e+00
6.15326e+00 5.00000e+00 2.64837e+01 2.23547e+01 1.12076e+00 6.84357e+00
6.17085e+00 5.00000e+00 2.26225e+01 2.45305e+01 1.23444e+00 6.90075e+00
6.18844e+00 5.00000e+00 1.86670e+01 2.66203e+01 1.41730e+00 6.96424e+00
6.20602e+00 5.00000e+00 1.47979e+01 2.84655e+01 1.71229e+00 7.00147e+00
6.22361e+00 5.00000e+00 1.12871e+01 2.98808e+01 2.17117e+00 6.98870e+00
6.24120e+00 5.00000e+00 8.39928e+00 3.06642e+01 2.82512e+00 6.91667e+00
6.25879e+00 5.00000e+00 6.18427e+00 3.06168e+01 3.68527e+00 6.77732e+00
6.27638e+00 5.00000e+00 4.56761e+00 2.95756e+01 4.70846e+00 6.56313e+00
6.29397e+00 5.00000e+00 3.43124e+00 2.74573e+01 5.75279e+00 6.26803e+00
6.31155e+00 5.00000e+00 2.65687e+00 2.43265e+01 6.56638e+00 5.89023e+00
6.32914e+00 5.00000e+00 2.12034e+00 2.05801e+01 6.99459e+00 5.44737e+00
6.34673e+00 5.00000e+00 1.73025e+00 1.67162e+01 7.04121e+00 4.96679e+00
6.36432e+00 5.00000e+00 1.43286e+00 1.30921e+01 6.77399e+00 4.47085e+00
6.38190e+00 5.00000e+00 1.19575e+00 9.91956e+00 6.28966e+00 3.97719e+00
6.39949e+00 5.00000e+00 9.98498e-01 7.28395e+00 5.68500e+00 3.49813e+00
6.41708e+00 5.00000e+00 8.29617e-01 5.20119e+00 5.03920e+00 3.04461e+00
6.43467e+00 5.00000e+00 6.85103e-01 3.65343e+00 4.40037e+00 2.62945e+00
6.45226e+00 5.00000e+00 5.62333e-01 2.55872e+00 3.79855e+00 2.26050e+00
6.46984e+00 5.00000e+00 4.58745e-01 1.81124e+00 3.25189e+00 1.94045e+00
6.48743e+00 5.00000e+00 3.71737e-01 1.31326e+00 2.76823e+00 1.66788e+00
6.50502e+00 5.00000e+00 2.99093e-01 9.89655e-01 2.34971e+00 1.43989e+00
6.52261e+00 5.00000e+00 2.39468e-01 7.80838e-01 1.99241e+00 1.25071e+00
6.54020e+00 5.00000e+00 1.92188e-01 6.41313e-01 1.68868e+00 1.09252e+00
6.55778e+00 5.00000e+00 1.55855e-01 5.45047e-01 1.43136e+00 9.59235e-01
6.57537e+00 5.00000e+00 1.28735e-01 4.76887e-01 1.21361e+00 8.46049e-01
6.59296e+00 5.00000e+00 1.09275e-01 4.27855e-01 1.02987e+00 7.49469e-01
6.61055e+00 5.00000e+00 9.61667e-02 3.92307e-01 8.75066e-01 6.66716e-01
6.62814e+00 5.00000e+00 8.75405e-02 3.66280e-01 7.44553e-01 5.95645e-01
6.64572e+00 5.00000e+00 8.15535e-02 3.46889e-01 6.34315e-01 5.34610e-01
6.66331e+00 5.00000e+00 7.69582e-02 3.32075e-01 5.40907e-01 4.82185e-01
6.68090e+00 5.00000e+00 7.28452e-02 3.20344e-01 4.61673e-01 4.37309e-01
6.69849e+00 5.00000e+00 6.84946e-02 3.10517e-01 3.94367e-01 3.99101e-01
6.71608e+00 5.00000e+00 6.34821e-02 3.01638e-01 3.37118e-01 3.66742e-01
6.73366e+00 5.00000e+00 5.81750e-02 2.92980e-01 2.88374e-01 3.39061e-01
6.75125e+00 5.00000e+00 5.30422e-02 2.83910e-01 2.46763e-01 3.14978e-01
6.76884e+00 5.00000e+00 4.84182e-02 2.73869e-01 2.11216e-01 2.93724e-01
6.78643e+00 5.00000e+00 4.45248e-02 2.62354e-01 1.80817e-01 2.74698e-01
6.80401e+00 5.00000e+00 4.15153e-02 2.48942e-01 1.54812e-01 2.57447e-01
6.82160e+00 5.00000e+00 3.93885e-02 2.33616e-01 1.32516e-01 2.41584e-01
6.83919e+00 5.00000e+00 3.79344e-02 2.17057e-01 1.13389e-01 2.26819e-01
6.85678e+00 5.00000e+00 3.69805e-02 1.99892e-01 9.69593e-02 2.12911e-01
6.87437e+00 5.00000e+00 3.64019e-02 1.82612e-01 8.28333e-02 1.99663e-01
6.89195e+00 5.00000e+00 3.61040e-02 1.65598e-01 7.06836e-02 1.86918e-01
6.90954e+00 5.00000e+00 3.60105e-02 1.49144e-01 6.02188e-02 1.74530e-01
6.92713e+00 5.00000e+00 3.60521e-02 1.34210e-01 5.12815e-02 1.62437e-01
6.94472e+00 5.00000e+00 3.61611e-02 1.21987e-01 4.37556e-02 1.50615e-01
6.96231e+00 5.00000e+00 3.62715e-02 1.13268e-01 3.74988e-02 1.39041e-01
6.97989e+00 5.00000e+00 3.63167e-02 1.08739e-01 3.23653e-02 1.27702e-01
6.99748e+00 5.00000e+00 3.62283e-02 1.09342e-01 2.82081e-02 1.16569e-01
7.01507e+00 5.00000e+00 3.59493e-02 1.16445e-01 2.48925e-02 1.05695e-01
7.03266e+00 5.00000e+00 3.55088e-02 1.30232e-01 2.22375e-02 9.54183e-02
7.05025e+00 5.00000e+00 3.49650e-02 1.50676e-01 2.00901e-02 8.60588e-02
7.06783e+00 5.00000e+00 3.43711e-02 1.77821e-01 1.83436e-02 7.78111e-02
7.08542e+00 5.00000e+00 3.37746e-02 2.11253e-01 1.69199e-02 7.07656e-02
7.10301e+00 5.00000e+00 3.32204e-02 2.49314e-01 1.57665e-02 6.49746e-02
7.12060e+00 5.00000e+00 3.27337e-02 2.89467e-01 1.48348e-02 6.03577e-02
7.13819e+00 5.00000e+00 3.22980e-02 3.30203e-01 1.40653e-02 5.66214e-02
7.15577e+00 5.00000e+00 3.18929e-02 3.69846e-01 1.34104e-02 5.35232e-02
7.17336e+00 5.00000e+00 3.14996e-02 4.06334e-01 1.28323e-02 5.08786e-02
7.19095e+00 5.00000e+00 3.11008e-02 4.37105e-01 1.23018e-02 4.85507e-02
7.20854e+00 5.00000e+00 3.06801e-02 4.59365e-01 1.17949e-02 4.64308e-02
7.22613e+00 5.00000e+00 3.02301e-02 4.72038e-01 1.13042e-02 4.44598e-02
7.24371e+00 5.00000e+00 2.97526e-02 4.76253e-01 1.08362e-02 4.26192e-02
7.26130e+00 5.00000e+00 2.92480e-02 4.73557e-01 1.03961e-02 4.08923e-02
7.27889e+00 5.00000e+00 2.87166e-02 4.65598e-01 9.98936e-03 3.92684e-02
7.29648e+00 5.00000e+00 2.81573e-02 4.53978e-01 9.62041e-03 3.77377e-02
7.31407e+00 5.00000e+00 2.75699e-02 4.40099e-01 9.29263e-03 3.62924e-02
7.33165e+00 5.00000e+00 2.69626e-02 4.24760e-01 9.00173e-03 3.49245e-02
7.34924e+00 5.00000e+00 2.63454e-02 4.08421e-01 8.74074e-03 3.36248e-02
7.36683e+00 5.00000e+00 2.57280e-02 3.91484e-01 8.50457e-03 3.23874e-02
7.38442e+00 5.00000e+00 2.51182e-02 3.74266e-01 8.28907e-03 3.12069e-02
7.40200e+00 5.00000e+00 2.45234e-02 3.57027e-01 8.09104e-03 3.00792e-02
7.41959e+00 5.00000e+00 2.39478e-02 3.39940e-01 7.90759e-03 2.89997e-02
7.43718e+00 5.00000e+00 2.33913e-02 3.23144e-01 7.73662e-03 2.79672e-02
7.45477e+00 5.00000e+00 2.28529e-02 3.06733e-01 7.57632e-03 2.69805e-02
7.47236e+00 5.00000e+00 2.23320e-02 2.90772e-01 7.42525e-03 2.60388e-02
7.48994e+00 5.00000e+00 2.18283e-02 2.75314e-01 7.28234e-03 2.51419e-02
7.50753e+00 5.00000e+00 2.13407e-02 2.60364e-01 7.14650e-03 2.42881e-02
7.52512e+00 5.00000e+00 2.08690e-02 2.45949e-01 7.01697e-03 2.34773e-02
7.54271e+00 5.00000e+00 2.04123e-02 2.32079e-01 6.89293e-03 2.27081e-02
7.56030e+00 5.00000e+00 1.99701e-02 2.18753e-01 6.77371e-03 2.19797e-02
7.57788e+00 5.00000e+00 1.95422e-02 2.05970e-01 6.65882e-03 2.12920e-02
7.59547e+00 5.00000e+00 1.91276e-02 1.93698e-01 6.54767e-03 2.06443e-02
7.61306e+00 5.00000e+00 1.87264e-02 1.81926e-01 6.43998e-03 2.00370e-02
7.63065e+00 5.00000e+00 1.83379e-02 1.70649e-01 6.33544e-03 1.94678e-02
7.64824e+00 5.00000e+00 1.79614e-02 1.59861e-01 6.23386e-03 1.89336e-02
7.66582e+00 5.00000e+00 1.75964e-02 1.49558e-01 6.13512e-03 1.84323e-02
7.68341e+00 5.00000e+00 1.72421e-02 1.39710e-01 6.03897e-03 1.79618e-02
7.70100e+00 5.00000e+00 1.68982e-02 1.30303e-01 5.94541e-03 1.75214e-02
7.71859e+00 5.00000e+00 1.65646e-02 1.21323e-01 5.85435e-03 1.71101e-02
7.73618e+00 5.00000e+00 1.62408e-02 1.12779e-01 5.76563e-03 1.67246e-02
7.75376e+00 5.00000e+00 1.59269e-02 1.04682e-01 5.67918e-03 1.63622e-02
7.77135e+00 5.00000e+00 1.56223e-02 9.70199e-02 5.59481e-03 1.60202e-02
7.78894e+00 5.00000e+00 1.53273e-02 8.97864e-02 5.51248e-03 1.56971e-02
7.80653e+00 5.00000e+00 1.50419e-02 8.29672e-02 5.43216e-03 1.53916e-02
7.82412e+00 5.00000e+00 1.47659e-02 7.65649e-02 5.35376e-03 1.51022e-02
7.84170e+00 5.00000e+00 1.44992e-02 7.06041e-02 5.27719e-03 1.48270e-02
7.85929e+00 5.00000e+00 1.42410e-02 6.50877e-02 5.20224e-03 1.45640e-02
7.87688e+00 5.00000e+00 1.39913e-02 6.00182e-02 5.12886e-03 1.43120e-02
7.89447e+00 5.00000e+00 1.37500e-02 5.53879e-02 5.05697e-03 1.40698e-02
7.91206e+00 5.00000e+00 1.35172e-02 5.11819e-02 4.98652e-03 1.38366e-02
7.92964e+00 5.00000e+00 1.32927e-02 4.73617e-02 4.91749e-03 1.36121e-02
7.94723e+00 5.00000e+00 1.30756e-02 4.38749e-02 4.84977e-03 1.33956e-02
7.96482e+00 5.00000e+00 1.28657e-02 4.06839e-02 4.78338e-03 1.31872e-02
7.98241e+00 5.00000e+00 1.26629e-02 3.77555e-02 4.71831e-03 1.29870e-02
8.00000e+00 5.00000e+00 1.24671e-02 3.50616e-02 4.65457e-03 1.27951e-02
4.50000e+00 5.53846e+00 3.62125e-08 8.44529e-07 8.27803e-05 9.51047e-04
4.51758e+00 5.53846e+00 8.01327e-08 1.70412e-06 1.17054e-04 1.63402e-03
4.53517e+00 5.53846e+00 1.73269e-07 3.36336e-06 1.58876e-04 2.85788e-03
4.55276e+00 5.53846e+00 3.67510e-07 6.52074e-06 2.09359e-04 5.04072e-03
4.57035e+00 5.53846e+00 7.67487e-07 1.24701e-05 2.70728e-04 8.88755e-03
4.58793e+00 5.53846e+00 1.58255e-06 2.36018e-05 3.46988e-04 1.55221e-02
4.60552e+00 5.53846e+00 3.23378e-06 4.43915e-05 4.45247e-04 2.66285e-02
4.62311e+00 5.53846e+00 6.55176e-06 8.30398e-05 5.75496e-04 4.46311e-02
4.64070e+00 5.53846e+00 1.31342e-05 1.54128e-04 7.49692e-04 7.31974e-02
4.65829e+00 5.53846e+00 2.59842e-05 2.83028e-04 9.84562e-04 1.17653e-01
4.67587e+00 5.53846e+00 5.05589e-05 5.12377e-04 1.30401e-03 1.85465e-01
4.69346e+00 5.53846e+00 9.64854e-05 9.11740e-04 1.74373e-03 2.86978e-01
4.71105e+00 5.53846e+00 1.79814e-04 1.58778e-03 2.35583e-03 4.35701e-01
4.72864e+00 5.53846e+00 3.26635e-04 2.70094e-03 3.20979e-03 6.49463e-01
4.74623e+00 5.53846e+00 5.77930e-04 4.48474e-03 4.39390e-03 9.51447e-01
4.76381e+00 5.53846e+00 9.94239e-04 7.25656e-03 6.02012e-03 1.37027e+00
4.78140e+00 5.53846e+00 1.66022e-03 1.14230e-02 8.22871e-03 1.94084e+00
4.79899e+00 5.53846e+00 2.68126e-03 1.74350e-02 1.11775e-02 2.70147e+00
4.81658e+00 5.53846e+00 4.17373e-03 2.57192e-02 1.50374e-02 3.69074e+00
4.83417e+00 5.53846e+00 6.25889e-03 3.66411e-02 2.00057e-02 4.93724e+00
4.85175e+00 5.53846e+00 9.03595e-03 5.03695e-02 2.62852e-02 6.44535e+00
4.86934e+00 5.53846e+00 1.25438e-02 6.67147e-02 3.40640e-02 8.18090e+00
4.88693e+00 5.53846e+00 1.66930e-02 8.48698e-02 4.34481e-02 1.00454e+01
4.90452e+00 5.53846e+00 2.12081e-02 1.03263e-01 5.44079e-02 1.18632e+01
4.92211e+00 5.53846e+00 2.57162e-02 1.20233e-01 6.68819e-02 1.34401e+01
4.93969e+00 5.53846e+00 3.00073e-02 1.35402e-01 8.10874e-02 1.46771e+01
4.95728e+00 5.53846e+00 3.39796e-02 1.49136e-01 9.74681e-02 1.55223e+01
4.97487e+00 5.53846e+00 3.76110e-02 1.62309e-01 1.16692e-01 1.59554e+01
4.99246e+00 5.53846e+00 4.09624e-02 1.76285e-01 1.39796e-01 1.59839e+01
5.01005e+00 5.53846e+00 4.41651e-02 1.92906e-01 1.68312e-01 1.56383e+01
5.02763e+00 5.53846e+00 4.74017e-02 2.13481e-01 2.03660e-01 1.49988e+01
5.04522e+00 5.53846e+00 5.09149e-02 2.38766e-01 2.46875e-01 1.41735e+01
5.06281e+00 5.53846e+00 5.50175e-02 2.69714e-01 2.98734e-01 1.32582e+01
5.08040e+00 5.53846e+00 6.01355e-02 3.07632e-01 3.59583e-01 1.23306e+01
5.09799e+00 5.53846e+00 6.68738e-02 3.54294e-01 4.28965e-01 1.14497e+01
5.11557e+00 5.53846e+00 7.60473e-02 4.11889e-01 5.05401e-01 1.06539e+01
5.13316e+00 5.53846e+00 8.83711e-02 4.82123e-01 5.87806e-01 9.94231e+00
5.15075e+00 5.53846e+00 1.04667e-01 5.66135e-01 6.74814e-01 9.30570e+00
5.16834e+00 5.53846e+00 1.26107e-01 6.64610e-01 7.64405e-01 8.73644e+00
5.18592e+00 5.53846e+00 1.54325e-01 7.77238e-01 8.53653e-01 8.22889e+00
5.20351e+00 5.53846e+00 1.91692e-01 9.02433e-01 9.38823e-01 7.77791e+00
5.22110e+00 5.53846e+00 2.41201e-01 1.03810e+00 1.01609e+00 7.37768e+00
5.23869e+00 5.53846e+00 3.06039e-01 1.18515e+00 1.08365e+00 7.01761e+00
5.25628e+00 5.53846e+00 3.89707e-01 1.34556e+00 1.14016e+00 6.68859e+00
5.27386e+00 5.53846e+00 4.95673e-01 1.52196e+00 1.18437e+00 6.38350e+00
5.29145e+00 5.53846e+00 6.26966e-01 1.71828e+00 1.21513e+00 6.09602e+00
5.30904e+00 5.53846e+00 7.84840e-01 1.93930e+00 1.23131e+00 5.82140e+00
5.32663e+00 5.53846e+00 9.70216e-01 2.18827e+00 1.23296e+00 5.55572e+00
5.34422e+00 5.53846e+00 1.18467e+00 2.46534e+00 1.22120e+00 5.29583e+00
5.36180e+00 5.53846e+00 1.42856e+00 2.76893e+00 1.19726e+00 5.03914e+00
5.37939e+00 5.53846e+00 1.70087e+00 3.09592e+00 1.16226e+00 4.78293e+00
5.39698e+00 5.53846e+00 1.99757e+00 3.43992e+00 1.11727e+00 4.52515e+00
5.41457e+00 5.53846e+00 2.31148e+00 3.79192e+00 1.06366e+00 4.26500e+00
5.43216e+00 5.53846e+00 2.63297e+00 4.14482e+00 1.00507e+00 4.00863e+00
5.44974e+00 5.53846e+00 2.94901e+00 4.49152e+00 9.45469e-01 3.76353e+00
5.46733e+00 5.53846e+00 3.24296e+00 4.82360e+00 8.87888e-01 3.53498e+00
5.48492e+00 5.53846e+00 3.49357e+00 5.12987e+00 8.34746e-01 3.32734e+00
5.50251e+00 5.53846e+00 3.67656e+00 5.39706e+00 7.87882e-01 3.14384e+00
5.52010e+00 5.53846e+00 3.77852e+00 5.61563e+00 7.48810e-01 2.98553e+00
5.53768e+00 5.53846e+00 3.82044e+00 5.79117e+00 7.18983e-01 2.84948e+00
5.55527e+00 5.53846e+00 3.83181e+00 5.93330e+00 6.99922e-01 2.73279e+00
5.57286e+00 5.53846e+00 3.84288e+00 6.05217e+00 6.93632e-01 2.63365e+00
5.59045e+00 5.53846e+00 3.88458e+00 6.15865e+00 7.02996e-01 2.55086e+00
5.60804e+00 5.53846e+00 3.98994e+00 6.26384e+00 7.32333e-01 2.48392e+00
5.62562e+00 5.53846e+00 4.17865e+00 6.37175e+00 7.83223e-01 2.43414e+00
5.64321e+00 5.53846e+00 4.45571e+00 6.47807e+00 8.53031e-01 2.40465e+00
5.66080e+00 5.53846e+00 4.83121e+00 6.57742e+00 9.38524e-01 2.39961e+00
5.67839e+00 5.53846e+00 5.32270e+00 6.66392e+00 1.03508e+00 2.42452e+00
5.69598e+00 5.53846e+00 5.95716e+00 6.73102e+00 1.13563e+00 2.48706e+00
5.71356e+00 5.53846e+00 6.77109e+00 6.77250e+00 1.23056e+00 2.59707e+00
5.73115e+00 5.53846e+00 7.79120e+00 6.79061e+00 1.31419e+00 2.75895e+00
5.74874e+00 5.53846e+00 9.03231e+00 6.79143e+00 1.38307e+00 2.97557e+00
5.76633e+00 5.53846e+00 1.05024e+01 6.78079e+00 1.43363e+00 3.25288e+00
5.78391e+00 5.53846e+00 1.21935e+01 6.76420e+00 1.46218e+00 3.59999e+00
5.80150e+00 5.53846e+00 1.40753e+01 6.74691e+00 1.46522e+00 4.03066e+00
5.81909e+00 5.53846e+00 1.60982e+01 6.73514e+00 1.44206e+00 4.55799e+00
5.83668e+00 5.53846e+00 1.82463e+01 6.73822e+00 1.39999e+00 5.18036e+00
5.85427e+00 5.53846e+00 2.05092e+01 6.76664e+00 1.34731e+00 5.88525e+00
5.87185e+00 5.53846e+00 2.28693e+01 6.83201e+00 1.29136e+00 6.64639e+00
5.88944e+00 5.53846e+00 2.53058e+01 6.94818e+00 1.23825e+00 7.42042e+00
5.90703e+00 5.53846e+00 2.77838e+01 7.13208e+00 1.19317e+00 8.14121e+00
5.92462e+00 5.53846e+00 3.02551e+01 7.39526e+00 1.15754e+00 8.74977e+00
5.94221e+00 5.53846e+00 3.26527e+01 7.74048e+00 1.12886e+00 9.21667e+00
5.95979e+00 5.53846e+00 3.48893e+01 8.17337e+00 1.10489e+00 9.51681e+00
5.97738e+00 5.53846e+00 3.68611e+01 8.70472e+00 1.08370e+00 9.62879e+00
5.99497e+00 5.53846e+00 3.84413e+01 9.34994e+00 1.06363e+00 9.53539e+00
6.01256e+00 5.53846e+00 3.94957e+01 1.01299e+01 1.04339e+00 9.23261e+00
